اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
حازم مختار صلاح حسن,7522107321,175,175-villa,4969000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 993,800.00","تم السداد 993,800.00","تم السداد 993,800.00","تم السداد 745,350.00","تم السداد 745,350.00","تم السداد 248,450.00","248,450.00",248450,4720550,البنك الأهلي المصري,9-Sep-21,1,DLM0075,16-Aug-21
مينا إبراهيم حمدي شحاتة,9514966031,176,176-villa,3258000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 651,600.00","تم السداد 651,600.00","تم السداد 651,600.00","تم السداد 488,700.00","تم السداد 488,700.00","تم السداد 162,900.00","162,900.00",162900,3095100,البنك الأهلي المصري,30-Sep-21,1,DLM0076,7-Sep-21
مينا سيد خالد صبري,5473788678,177,177-villa,3636000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 727,200.00","تم السداد 727,200.00","تم السداد 727,200.00","تم السداد 545,400.00","تم السداد 545,400.00","تم السداد 181,800.00","181,800.00",181800,3454200,كريدي أجريكول مصر,25-Aug-21,1,DLM0077,7-Aug-21
حسن صبحي أحمد حسين,4423361779,178,178-villa,4733000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 946,600.00","تم السداد 946,600.00","تم السداد 946,600.00","تم السداد 709,950.00","تم السداد 709,950.00","تم السداد 236,650.00","236,650.00",236650,4496350,بنك القاهرة,25-Aug-21,1,DLM0078,8-Aug-21
حسن فاروق حمدي المرسي,6049376860,179,179-villa,4869000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 973,800.00","تم السداد 973,800.00","تم السداد 973,800.00","تم السداد 730,350.00","تم السداد 730,350.00","تم السداد 243,450.00","243,450.00",243450,4625550,بنك القاهرة,7-Aug-21,1,DLM0079,23-Aug-21
شريف سعيد صبحي الرفاعي,4478238617,180,180-villa,5211000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 1,042,200.00","تم السداد 781,650.00","تم السداد 781,650.00","تم السداد 260,550.00","تم السداد 260,550.00",0,5211000,البنك العربي الأفريقي الدولي,15-Sep-21,1,DLM0080,30-Aug-21
علي يوسف مصطفى العطار,1469856835,181,181-villa,4647000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 929,400.00","تم السداد 929,400.00","تم السداد 929,400.00","تم السداد 697,050.00","تم السداد 697,050.00","تم السداد 232,350.00","تم السداد 232,350.00",0,4647000,البنك العربي الأفريقي الدولي,9-Aug-21,1,DLM0081,21-Aug-21
عمرو مصطفى حسين سالم,4880290955,182,182-villa,4885000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 977,000.00","تم السداد 977,000.00","تم السداد 977,000.00","تم السداد 732,750.00","تم السداد 732,750.00","تم السداد 244,250.00","244,250.00",244250,4640750,بنك مصر,19-Sep-21,1,DLM0082,28-Aug-21
ياسين صبحي خالد الشربيني,1217274350,183,183-villa,4778000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 955,600.00","تم السداد 955,600.00","تم السداد 955,600.00","تم السداد 716,700.00","تم السداد 716,700.00","تم السداد 238,900.00","238,900.00",238900,4539100,البنك التجاري الدولي CIB,27-Sep-21,1,DLM0083,25-Aug-21
أشرف عادل جمال منصور,8205720595,184,184-villa,4751000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 950,200.00","تم السداد 950,200.00","تم السداد 950,200.00","تم السداد 712,650.00","تم السداد 712,650.00","تم السداد 237,550.00","237,550.00",237550,4513450,البنك الأهلي المصري,6-Aug-21,1,DLM0084,19-Sep-21
وائل علي سليمان خليل,9533867580,185,185-villa,6053000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,210,600.00","تم السداد 1,210,600.00","تم السداد 1,210,600.00","تم السداد 907,950.00","تم السداد 907,950.00","تم السداد 302,650.00","302,650.00",302650,5750350,البنك الأهلي المصري,16-Oct-21,1,DLM0085,21-Sep-21
هاني سمير جابر عبدالفتاح,4994666873,186,186-villa,5395000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,079,000.00","تم السداد 1,079,000.00","تم السداد 1,079,000.00","تم السداد 809,250.00","تم السداد 809,250.00","تم السداد 269,750.00","تم السداد 269,750.00",0,5395000,البنك العربي الأفريقي الدولي,6-Nov-21,1,DLM0086,21-Oct-21
سامح رشاد فاروق حجازي,2335725234,187,187-villa,4684000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 936,800.00","تم السداد 936,800.00","تم السداد 936,800.00","تم السداد 702,600.00","تم السداد 702,600.00","تم السداد 234,200.00","234,200.00",234200,4449800,البنك الأهلي المصري,8-Nov-21,1,DLM0087,30-Oct-21
محمد فؤاد فتحي عبدالرازق,6205110389,188,188-villa,5431000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 1,086,200.00","تم السداد 814,650.00","تم السداد 814,650.00","تم السداد 271,550.00","271,550.00",271550,5159450,البنك التجاري الدولي CIB,20-Sep-21,1,DLM0088,13-Sep-21
عمرو جمال صبحي السيد,6931684178,189,189-villa,5145000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,029,000.00","تم السداد 1,029,000.00","تم السداد 1,029,000.00","تم السداد 771,750.00","تم السداد 771,750.00","تم السداد 257,250.00","257,250.00",257250,4887750,البنك الأهلي المصري,19-Aug-21,1,DLM0089,30-Aug-21
باسم عصام مجدي يونس,6980919036,190,190-villa,5380000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,076,000.00","تم السداد 1,076,000.00","تم السداد 1,076,000.00","تم السداد 807,000.00","تم السداد 807,000.00","تم السداد 269,000.00","269,000.00",269000,5111000,بنك مصر,8-Aug-21,1,DLM0090,18-Aug-21
كريم عبدالله محمد السيد,5242409822,191,191-villa,5083000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,016,600.00","تم السداد 1,016,600.00","تم السداد 1,016,600.00","تم السداد 762,450.00","تم السداد 762,450.00","تم السداد 254,150.00","254,150.00",254150,4828850,بنك مصر,8-Aug-21,1,DLM0091,2-Sep-21
شريف فاروق عصام المنياوي,5403241181,192,192-villa,5385000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 1,077,000.00","تم السداد 807,750.00","تم السداد 807,750.00","تم السداد 269,250.00","269,250.00",269250,5115750,بنك مصر,6-Sep-21,1,DLM0092,25-Aug-21
إسلام عاطف جمال الرفاعي,4270645294,193,193-villa,4660000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 932,000.00","تم السداد 932,000.00","تم السداد 932,000.00","تم السداد 699,000.00","تم السداد 699,000.00","تم السداد 233,000.00","233,000.00",233000,4427000,بنك مصر,18-Aug-21,1,DLM0093,17-Aug-21
حازم عادل فؤاد الزيات,8157917723,194,194-villa,4875000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 975,000.00","تم السداد 975,000.00","تم السداد 975,000.00","تم السداد 731,250.00","تم السداد 731,250.00","تم السداد 243,750.00","243,750.00",243750,4631250,بنك مصر,30-Sep-21,1,DLM0094,23-Sep-21
وائل عادل عاطف بدوي,6394791149,195,195-villa,5283000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,056,600.00","تم السداد 1,056,600.00","تم السداد 1,056,600.00","تم السداد 792,450.00","تم السداد 792,450.00","تم السداد 264,150.00","264,150.00",264150,5018850,بنك مصر,15-Sep-21,1,DLM0095,25-Sep-21
إبراهيم رشاد عبدالرحمن حجازي,5690407074,196,196-villa,4785000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 957,000.00","تم السداد 957,000.00","تم السداد 957,000.00","تم السداد 717,750.00","تم السداد 717,750.00","تم السداد 239,250.00","239,250.00",239250,4545750,بنك مصر,4-Oct-21,1,DLM0096,19-Sep-21
مروان صلاح يوسف عبدالسلام,5899619707,197,197-villa,4801000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 960,200.00","تم السداد 720,150.00","تم السداد 720,150.00","تم السداد 240,050.00","240,050.00",240050,4560950,بنك مصر,3-Sep-21,1,DLM0097,6-Sep-21
ماجد عصام فؤاد عبداللطيف,3691191017,198,198-villa,4880000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 976,000.00","تم السداد 976,000.00","تم السداد 976,000.00","تم السداد 732,000.00","تم السداد 732,000.00","تم السداد 244,000.00","244,000.00",244000,4636000,البنك الأهلي المصري,26-Sep-21,1,DLM0098,23-Aug-21
تامر فؤاد جابر شحاتة,1678236429,199,199-villa,3412000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 682,400.00","تم السداد 682,400.00","تم السداد 682,400.00","تم السداد 511,800.00","تم السداد 511,800.00","تم السداد 170,600.00","170,600.00",170600,3241400,البنك الأهلي المصري,24-Aug-21,1,DLM0099,23-Sep-21
أدهم حسين حسن الرفاعي,8862332666,200,200-villa,6027000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,205,400.00","تم السداد 1,205,400.00","تم السداد 1,205,400.00","تم السداد 904,050.00","تم السداد 904,050.00","تم السداد 301,350.00","301,350.00",301350,5725650,EGBANK - البنك المصري الخليجي,18-Aug-21,1,DLM0100,20-Aug-21
جورج إبراهيم مختار الشافعي,6576872184,201,201-villa,5009000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,001,800.00","تم السداد 1,001,800.00","تم السداد 1,001,800.00","تم السداد 751,350.00","تم السداد 751,350.00","تم السداد 250,450.00","250,450.00",250450,4758550,البنك الأهلي المصري,23-Sep-21,1,DLM0101,28-Aug-21
شريف عبدالله مصطفى الجندي,4673966841,202,202-villa,5063000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,012,600.00","تم السداد 1,012,600.00","تم السداد 1,012,600.00","تم السداد 759,450.00","تم السداد 759,450.00","تم السداد 253,150.00","253,150.00",253150,4809850,البنك الأهلي المصري,28-Oct-21,1,DLM0102,19-Oct-21
سامي أحمد حمدي حبيب,9177174315,203,203-villa,6014000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,202,800.00","تم السداد 1,202,800.00","تم السداد 1,202,800.00","تم السداد 902,100.00","تم السداد 902,100.00","تم السداد 300,700.00","300,700.00",300700,5713300,البنك الأهلي المصري,16-Aug-21,1,DLM0103,27-Sep-21
عبدالله فاروق علي مبارك,8917240372,204,204-villa,5115000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,023,000.00","تم السداد 1,023,000.00","تم السداد 1,023,000.00","تم السداد 767,250.00","تم السداد 767,250.00","تم السداد 255,750.00","255,750.00",255750,4859250,بنك مصر,3-Sep-21,1,DLM0104,1-Sep-21
حسن محمود طارق الزيات,3045943213,205,205-villa,4267000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 853,400.00","تم السداد 853,400.00","تم السداد 853,400.00","تم السداد 640,050.00","تم السداد 640,050.00","تم السداد 213,350.00","213,350.00",213350,4053650,بنك مصر,25-Aug-21,1,DLM0105,27-Sep-21
أدهم صبحي حمدي الطنطاوي,8373143399,206,206-villa,4723000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 944,600.00","تم السداد 944,600.00","تم السداد 944,600.00","تم السداد 708,450.00","تم السداد 708,450.00","تم السداد 236,150.00","236,150.00",236150,4486850,البنك الأهلي المصري,30-Aug-21,1,DLM0106,16-Sep-21
مجدي كمال صبري فوزي,9939442147,207,207-villa,4820000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 964,000.00","تم السداد 964,000.00","تم السداد 964,000.00","تم السداد 723,000.00","تم السداد 723,000.00","تم السداد 241,000.00","241,000.00",241000,4579000,كريدي أجريكول مصر,10-Sep-21,1,DLM0107,1-Sep-21
عمرو أحمد لطفي عبدالمقصود,1365292864,208,208-villa,5047000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,009,400.00","تم السداد 1,009,400.00","تم السداد 1,009,400.00","تم السداد 757,050.00","تم السداد 757,050.00","تم السداد 252,350.00","252,350.00",252350,4794650,بنك القاهرة,31-Jul-21,1,DLM0108,27-Jul-21
عمر إبراهيم سليمان يونس,8009446196,209,209-villa,4798000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 959,600.00","تم السداد 959,600.00","تم السداد 959,600.00","تم السداد 719,700.00","تم السداد 719,700.00","تم السداد 239,900.00","تم السداد 239,900.00",0,4798000,البنك العربي الأفريقي الدولي,24-Aug-21,1,DLM0109,2-Sep-21
جورج مصطفى رجب محمود,7008857314,210,210-villa,6158000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,231,600.00","تم السداد 1,231,600.00","تم السداد 1,231,600.00","تم السداد 923,700.00","تم السداد 923,700.00","تم السداد 307,900.00","تم السداد 307,900.00",0,6158000,البنك العربي الأفريقي الدولي,8-Oct-21,1,DLM0110,4-Sep-21
عبدالرحمن إبراهيم مصطفى حسن,8879278384,211,211-villa,4956000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 991,200.00","تم السداد 991,200.00","تم السداد 991,200.00","تم السداد 743,400.00","تم السداد 743,400.00","تم السداد 247,800.00","247,800.00",247800,4708200,البنك التجاري الدولي CIB,27-Aug-21,1,DLM0111,15-Sep-21
رنا مصطفى محمد جابر,1877293903,212,212-villa,5180000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,036,000.00","تم السداد 1,036,000.00","تم السداد 1,036,000.00","تم السداد 777,000.00","تم السداد 777,000.00","تم السداد 259,000.00","259,000.00",259000,4921000,البنك التجاري الدولي CIB,28-Aug-21,1,DLM0112,26-Sep-21
يوسف رجب صبحي فوزي,1926463585,213,213-villa,4693000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 938,600.00","تم السداد 938,600.00","تم السداد 938,600.00","تم السداد 703,950.00","تم السداد 703,950.00","تم السداد 234,650.00","234,650.00",234650,4458350,البنك التجاري الدولي CIB,24-Sep-21,1,DLM0113,24-Aug-21
ياسين مصطفى صبحي الإسكندراني,7255851088,214,214-villa,4536000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 907,200.00","تم السداد 907,200.00","تم السداد 907,200.00","تم السداد 680,400.00","تم السداد 680,400.00","تم السداد 226,800.00","226,800.00",226800,4309200,البنك التجاري الدولي CIB,1-Sep-21,1,DLM0114,3-Oct-21
حسن كمال نبيل منصور,1221230655,215,215-villa,5738000,1,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,147,600.00","تم السداد 1,147,600.00","تم السداد 1,147,600.00","تم السداد 860,700.00","تم السداد 860,700.00","تم السداد 286,900.00","286,900.00",286900,5451100,البنك التجاري الدولي CIB,10-Sep-21,1,DLM0115,3-Oct-21
