اسم العميل,رقم الهوية,رقم الوحدة,كود الوحدة,سعر الوحدة,نسبة الانجاز من الاستشاري الهندسي,جدول الدفعات,الدفعة 1,الدفعة 2,الدفعة3,الدفعة 4,الدفعة 5,الدفعة 6,الدفعة 7,مجموع الدفعات المستحقة,مجموع الدفعات المدفوعة,البنك,تاريخ عقد البيع,POC,رقم عقد البيع,Date
فادي رمضان سليمان رمضان,6529538019,B1 - A070,Skyline - B1 - A070,5131000,0.9347,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,026,200.00","تم السداد 1,026,200.00","تم السداد 1,026,200.00","تم السداد 769,650.00","تم السداد 769,650.00","تم السداد 256,550.00",غير مستحقة,0,4874450,كاش,29-Nov-24,0.9347,SKC0070,2-Dec-24
فاطمة سليمان عاطف عبداللطيف,5279571989,B1 - B071,Skyline - B1 - B071,3824000,0.9462,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 764,800.00","تم السداد 764,800.00","تم السداد 764,800.00","تم السداد 573,600.00","تم السداد 573,600.00","تم السداد 191,200.00",غير مستحقة,0,3632800,كاش,19-Dec-24,0.9462,SKC0071,20-Dec-24
عبدالرحمن يوسف رجب منصور,2963996968,B1 - C072,Skyline - B1 - C072,5061000,0.9441,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,012,200.00","تم السداد 1,012,200.00","تم السداد 1,012,200.00","تم السداد 759,150.00","تم السداد 759,150.00","تم السداد 253,050.00",غير مستحقة,0,4807950,كاش,16-Nov-24,0.9441,SKC0072,17-Nov-24
تامر مختار فؤاد الجمل,9916450908,B2 - A001,Skyline - B2 - A001,5236000,0.9445,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,047,200.00","تم السداد 1,047,200.00","تم السداد 1,047,200.00","تم السداد 785,400.00","تم السداد 785,400.00","تم السداد 261,800.00",غير مستحقة,0,4974200,كاش,16-Dec-24,0.9445,SKC0073,22-Dec-24
وائل طارق عادل العطار,5127202601,B2 - B002,Skyline - B2 - B002,4125000,0.9497,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 825,000.00","تم السداد 825,000.00","تم السداد 825,000.00","تم السداد 618,750.00","تم السداد 618,750.00","تم السداد 206,250.00",غير مستحقة,0,3918750,كاش,2-Nov-24,0.9497,SKC0074,8-Nov-24
وليد فاروق رمضان عوض,2611464157,B2 - C003,Skyline - B2 - C003,3692000,0.9583,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 738,400.00","تم السداد 738,400.00","تم السداد 738,400.00","تم السداد 553,800.00","تم السداد 553,800.00","تم السداد 184,600.00",غير مستحقة,0,3507400,كاش,28-Oct-24,0.9583,SKC0075,29-Oct-24
جورج رشاد نبيل يونس,8865634119,B2 - A004,Skyline - B2 - A004,5390000,0.9272,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,078,000.00","تم السداد 1,078,000.00","تم السداد 1,078,000.00","تم السداد 808,500.00","تم السداد 808,500.00","تم السداد 269,500.00",غير مستحقة,0,5120500,كاش,12-Nov-24,0.9272,SKC0076,14-Nov-24
جورج فؤاد عادل البدري,7778617828,B2 - B005,Skyline - B2 - B005,6802000,0.9562,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,360,400.00","تم السداد 1,360,400.00","تم السداد 1,360,400.00","تم السداد 1,020,300.00","تم السداد 1,020,300.00","تم السداد 340,100.00",غير مستحقة,0,6461900,كاش,22-Nov-24,0.9562,SKC0077,22-Nov-24
بيشوي مصطفى حسين صبري,4056389872,B2 - C006,Skyline - B2 - C006,3846000,0.9235,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 769,200.00","تم السداد 769,200.00","تم السداد 769,200.00","تم السداد 576,900.00","تم السداد 576,900.00","تم السداد 192,300.00",غير مستحقة,0,3653700,كاش,31-Oct-24,0.9235,SKC0078,1-Nov-24
عادل صبحي جمال محمود,4986000596,B2 - A007,Skyline - B2 - A007,3899000,0.9406,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 779,800.00","تم السداد 779,800.00","تم السداد 779,800.00","تم السداد 584,850.00","تم السداد 584,850.00","تم السداد 194,950.00",غير مستحقة,0,3704050,كاش,12-Dec-24,0.9406,SKC0079,17-Dec-24
محمد رجب جابر مصطفى,5647713589,B2 - B008,Skyline - B2 - B008,5536000,0.9502,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,107,200.00","تم السداد 1,107,200.00","تم السداد 1,107,200.00","تم السداد 830,400.00","تم السداد 830,400.00","تم السداد 276,800.00",غير مستحقة,0,5259200,كاش,16-Nov-24,0.9502,SKC0080,16-Nov-24
كريم حسن عاطف عبدالسلام,9383,B2 - C009,Skyline - B2 - C009,5004000,0.951,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,000,800.00","تم السداد 1,000,800.00","تم السداد 1,000,800.00","تم السداد 750,600.00","تم السداد 750,600.00","تم السداد 250,200.00",غير مستحقة,0,4753800,كاش,14-Dec-24,0.951,SKC0081,16-Dec-24
علاء رجب رمضان حبيب,3519408904,B2 - A010,Skyline - B2 - A010,6268000,0.9705,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,253,600.00","تم السداد 1,253,600.00","تم السداد 1,253,600.00","تم السداد 940,200.00","تم السداد 940,200.00","تم السداد 313,400.00",غير مستحقة,0,5954600,كاش,29-Dec-24,0.9705,SKC0082,29-Dec-24
عمرو عاطف سعيد المرسي,4480672645,B2 - B011,Skyline - B2 - B011,3864000,0.9517,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 772,800.00","تم السداد 772,800.00","تم السداد 772,800.00","تم السداد 579,600.00","تم السداد 579,600.00","تم السداد 193,200.00",غير مستحقة,0,3670800,كاش,17-Dec-24,0.9517,SKC0083,19-Dec-24
حازم محمود رجب حسين,9214257723,B2 - C012,Skyline - B2 - C012,5345000,0.9439,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,069,000.00","تم السداد 1,069,000.00","تم السداد 1,069,000.00","تم السداد 801,750.00","تم السداد 801,750.00","تم السداد 267,250.00",غير مستحقة,0,5077750,كاش,16-Dec-24,0.9439,SKC0084,16-Dec-24
جورج إسماعيل مجدي عبدالحميد,5096437105,B2 - A013,Skyline - B2 - A013,5033000,0.9493,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,006,600.00","تم السداد 1,006,600.00","تم السداد 1,006,600.00","تم السداد 754,950.00","تم السداد 754,950.00","تم السداد 251,650.00",غير مستحقة,0,4781350,كاش,10-Nov-24,0.9493,SKC0085,11-Nov-24
سارة فتحي محمد عبدالسلام,4805824161,B2 - B014,Skyline - B2 - B014,5190000,0.9538,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,038,000.00","تم السداد 1,038,000.00","تم السداد 1,038,000.00","تم السداد 778,500.00","تم السداد 778,500.00","تم السداد 259,500.00",غير مستحقة,0,4930500,كاش,15-Dec-24,0.9538,SKC0086,22-Dec-24
فادي مختار جابر داود,4481022474,B2 - C015,Skyline - B2 - C015,6633000,0.9617,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,326,600.00","تم السداد 1,326,600.00","تم السداد 1,326,600.00","تم السداد 994,950.00","تم السداد 994,950.00","تم السداد 331,650.00",غير مستحقة,0,6301350,كاش,8-Nov-24,0.9617,SKC0087,8-Nov-24
رامز عبدالله عبدالرحمن أمين,1036434148,B2 - A016,Skyline - B2 - A016,3945000,0.9651,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 789,000.00","تم السداد 789,000.00","تم السداد 789,000.00","تم السداد 591,750.00","تم السداد 591,750.00","تم السداد 197,250.00",غير مستحقة,0,3747750,كاش,27-Nov-24,0.9651,SKC0088,1-Dec-24
فادي طارق رجب أمين,2063056766,B2 - B017,Skyline - B2 - B017,4565000,0.9468,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 913,000.00","تم السداد 913,000.00","تم السداد 913,000.00","تم السداد 684,750.00","تم السداد 684,750.00","تم السداد 228,250.00",غير مستحقة,0,4336750,كاش,10-Nov-24,0.9468,SKC0089,11-Nov-24
مينا صلاح جابر محمود,1686291360,B2 - C018,Skyline - B2 - C018,6866000,0.9557,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,373,200.00","تم السداد 1,373,200.00","تم السداد 1,373,200.00","تم السداد 1,029,900.00","تم السداد 1,029,900.00","تم السداد 343,300.00",غير مستحقة,0,6522700,كاش,13-Dec-24,0.9557,SKC0090,18-Dec-24
هاني إسماعيل محمد البدري,2022502425,B2 - A019,Skyline - B2 - A019,4101000,0.9475,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 820,200.00","تم السداد 820,200.00","تم السداد 820,200.00","تم السداد 615,150.00","تم السداد 615,150.00","تم السداد 205,050.00",غير مستحقة,0,3895950,كاش,30-Nov-24,0.9475,SKC0091,7-Dec-24
شادي صبحي حسين سليمان,2855416114,B2 - B020,Skyline - B2 - B020,4053000,0.9532,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 810,600.00","تم السداد 810,600.00","تم السداد 810,600.00","تم السداد 607,950.00","تم السداد 607,950.00","تم السداد 202,650.00",غير مستحقة,0,3850350,كاش,17-Dec-24,0.9532,SKC0092,21-Dec-24
أحمد علي نبيل مراد,2073323790,B2 - C021,Skyline - B2 - C021,4481000,0.9587,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 896,200.00","تم السداد 896,200.00","تم السداد 896,200.00","تم السداد 672,150.00","تم السداد 672,150.00","تم السداد 224,050.00",غير مستحقة,0,4256950,كاش,29-Nov-24,0.9587,SKC0093,2-Dec-24
خالد أحمد حمدي المرسي,5578816701,B2 - A022,Skyline - B2 - A022,4811000,0.9502,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 962,200.00","تم السداد 962,200.00","تم السداد 962,200.00","تم السداد 721,650.00","تم السداد 721,650.00","تم السداد 240,550.00",غير مستحقة,0,4570450,كاش,19-Dec-24,0.9502,SKC0094,21-Dec-24
مصطفى عاطف جابر عوض,3125813479,B2 - B023,Skyline - B2 - B023,4058000,0.9231,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 811,600.00","تم السداد 811,600.00","تم السداد 811,600.00","تم السداد 608,700.00","تم السداد 608,700.00","تم السداد 202,900.00",غير مستحقة,0,3855100,كاش,15-Dec-24,0.9231,SKC0095,22-Dec-24
حسن عادل سليمان جابر,5513680242,B2 - C024,Skyline - B2 - C024,3637000,0.947,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 727,400.00","تم السداد 727,400.00","تم السداد 727,400.00","تم السداد 545,550.00","تم السداد 545,550.00","تم السداد 181,850.00",غير مستحقة,0,3455150,كاش,30-Dec-24,0.947,SKC0096,5-Jan-25
رامز حسن عبدالله رمضان,6614506491,B2 - A025,Skyline - B2 - A025,4669000,0.9445,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 933,800.00","تم السداد 933,800.00","تم السداد 933,800.00","تم السداد 700,350.00","تم السداد 700,350.00","تم السداد 233,450.00",غير مستحقة,0,4435550,كاش,25-Dec-24,0.9445,SKC0097,30-Dec-24
كريم نبيل خالد المصري,1915564062,B2 - B026,Skyline - B2 - B026,5852000,0.9411,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,170,400.00","تم السداد 1,170,400.00","تم السداد 1,170,400.00","تم السداد 877,800.00","تم السداد 877,800.00","تم السداد 292,600.00",غير مستحقة,0,5559400,كاش,7-Jan-25,0.9411,SKC0098,9-Jan-25
بيشوي نبيل كمال الزيني,6194070661,B2 - C027,Skyline - B2 - C027,3947000,0.9552,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 789,400.00","تم السداد 789,400.00","تم السداد 789,400.00","تم السداد 592,050.00","تم السداد 592,050.00","تم السداد 197,350.00",غير مستحقة,0,3749650,كاش,18-Nov-24,0.9552,SKC0099,23-Nov-24
بيشوي طارق عبدالرحمن الجمل,7786074510,B2 - A028,Skyline - B2 - A028,5368000,0.9515,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,073,600.00","تم السداد 1,073,600.00","تم السداد 1,073,600.00","تم السداد 805,200.00","تم السداد 805,200.00","تم السداد 268,400.00",غير مستحقة,0,5099600,كاش,9-Jan-25,0.9515,SKC0100,13-Jan-25
باسم مختار جابر العشري,3666402150,B2 - B029,Skyline - B2 - B029,6903000,0.9603,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,380,600.00","تم السداد 1,380,600.00","تم السداد 1,380,600.00","تم السداد 1,035,450.00","تم السداد 1,035,450.00","تم السداد 345,150.00",غير مستحقة,0,6557850,كاش,11-Dec-24,0.9603,SKC0101,11-Dec-24
محمد فؤاد مختار الدسوقي,9459102143,B2 - C030,Skyline - B2 - C030,4399000,0.9414,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 879,800.00","تم السداد 879,800.00","تم السداد 879,800.00","تم السداد 659,850.00","تم السداد 659,850.00","تم السداد 219,950.00",غير مستحقة,0,4179050,كاش,19-Dec-24,0.9414,SKC0102,23-Dec-24
باسم عصام محمد البدري,5817143422,B2 - A031,Skyline - B2 - A031,5571000,0.9516,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,114,200.00","تم السداد 1,114,200.00","تم السداد 1,114,200.00","تم السداد 835,650.00","تم السداد 835,650.00","تم السداد 278,550.00",غير مستحقة,0,5292450,كاش,25-Nov-24,0.9516,SKC0103,30-Nov-24
شريف مختار أحمد عبدالمجيد,6016621292,B2 - B032,Skyline - B2 - B032,4210000,0.9429,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 842,000.00","تم السداد 842,000.00","تم السداد 842,000.00","تم السداد 631,500.00","تم السداد 631,500.00","تم السداد 210,500.00",غير مستحقة,0,3999500,كاش,28-Dec-24,0.9429,SKC0104,4-Jan-25
فادي سليمان فتحي الجمل,7393299592,B2 - C033,Skyline - B2 - C033,4225000,0.949,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 845,000.00","تم السداد 845,000.00","تم السداد 845,000.00","تم السداد 633,750.00","تم السداد 633,750.00","تم السداد 211,250.00",غير مستحقة,0,4013750,كاش,31-Dec-24,0.949,SKC0105,2-Jan-25
طارق رمضان يوسف العطار,2754775446,B2 - A034,Skyline - B2 - A034,4515000,0.9388,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 903,000.00","تم السداد 903,000.00","تم السداد 903,000.00","تم السداد 677,250.00","تم السداد 677,250.00","تم السداد 225,750.00",غير مستحقة,0,4289250,كاش,11-Jan-25,0.9388,SKC0106,12-Jan-25
شريف رمضان فاروق عبداللطيف,3074610914,B2 - B035,Skyline - B2 - B035,4213000,0.945,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 842,600.00","تم السداد 842,600.00","تم السداد 842,600.00","تم السداد 631,950.00","تم السداد 631,950.00","تم السداد 210,650.00",غير مستحقة,0,4002350,كاش,19-Nov-24,0.945,SKC0107,21-Nov-24
مروان صبري إبراهيم يونس,4239061183,B2 - C036,Skyline - B2 - C036,4815000,0.9476,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 963,000.00","تم السداد 963,000.00","تم السداد 963,000.00","تم السداد 722,250.00","تم السداد 722,250.00","تم السداد 240,750.00",غير مستحقة,0,4574250,كاش,6-Dec-24,0.9476,SKC0108,13-Dec-24
محمود سيد عبدالله سليمان,2003747778,B2 - A037,Skyline - B2 - A037,7504000,0.9717,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,500,800.00","تم السداد 1,500,800.00","تم السداد 1,500,800.00","تم السداد 1,125,600.00","تم السداد 1,125,600.00","تم السداد 375,200.00",غير مستحقة,0,7128800,كاش,28-Nov-24,0.9717,SKC0109,28-Nov-24
أشرف عصام صلاح لطفي,5736892588,B2 - B038,Skyline - B2 - B038,6137000,0.931,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,227,400.00","تم السداد 1,227,400.00","تم السداد 1,227,400.00","تم السداد 920,550.00","تم السداد 920,550.00","تم السداد 306,850.00",غير مستحقة,0,5830150,كاش,4-Jan-25,0.931,SKC0110,10-Jan-25
ماهر إسماعيل جمال فهمي,5286983983,B2 - C039,Skyline - B2 - C039,5294000,0.9409,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,058,800.00","تم السداد 1,058,800.00","تم السداد 1,058,800.00","تم السداد 794,100.00","تم السداد 794,100.00","تم السداد 264,700.00",غير مستحقة,0,5029300,كاش,10-Dec-24,0.9409,SKC0111,16-Dec-24
فادي جمال لطفي الرفاعي,3262869835,B2 - A040,Skyline - B2 - A040,5322000,0.9512,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,064,400.00","تم السداد 1,064,400.00","تم السداد 1,064,400.00","تم السداد 798,300.00","تم السداد 798,300.00","تم السداد 266,100.00",غير مستحقة,0,5055900,كاش,29-Dec-24,0.9512,SKC0112,1-Jan-25
وليد فاروق عصام الدسوقي,3008355955,B2 - B041,Skyline - B2 - B041,3689000,0.9382,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 737,800.00","تم السداد 737,800.00","تم السداد 737,800.00","تم السداد 553,350.00","تم السداد 553,350.00","تم السداد 184,450.00",غير مستحقة,0,3504550,كاش,30-Dec-24,0.9382,SKC0113,6-Jan-25
ياسين حسن حسين حسن,1170576265,B2 - C042,Skyline - B2 - C042,7116000,0.9415,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,423,200.00","تم السداد 1,423,200.00","تم السداد 1,423,200.00","تم السداد 1,067,400.00","تم السداد 1,067,400.00","تم السداد 355,800.00",غير مستحقة,0,6760200,كاش,27-Dec-24,0.9415,SKC0114,29-Dec-24
رامز فاروق مختار الرفاعي,8700994227,B2 - A043,Skyline - B2 - A043,7647000,0.9368,"20%, 20%,20%, 15%,15%, 5%, 5%","تم السداد 1,529,400.00","تم السداد 1,529,400.00","تم السداد 1,529,400.00","تم السداد 1,147,050.00","تم السداد 1,147,050.00","تم السداد 382,350.00",غير مستحقة,0,7264650,كاش,14-Jan-25,0.9368,SKC0115,18-Jan-25
